order_id,order_date,customer_id,customer_name,region,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,net_value,currency,status,sales_rep
SO1170,2024-01-24,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,13,55000.0,0,715000.0,INR,Processing,SR09
SO1171,2024-01-24,C0007,Mahindra Group,North,Mumbai,Manufacturing,P006,Tablet Air,Electronics,16,36000.0,20,576000.0,INR,Delivered,SR02
SO1172,2024-01-25,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,8,65000.0,0,520000.0,INR,Delivered,SR02
SO1173,2024-01-25,C0013,Nykaa Fashion,North,Mumbai,Retail,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,In Transit,SR01
SO1174,2024-01-25,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P006,Tablet Air,Electronics,2,40500.0,10,81000.0,INR,Delivered,SR07
SO1175,2024-01-25,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,17,29750.0,15,505750.0,INR,Delivered,SR03
SO1176,2024-01-25,C0003,Wipro Solutions,East,Pune,Enterprise,P003,Office Chair Ergonomic,Furniture,3,17600.0,20,52800.0,INR,Processing,SR10
SO1177,2024-01-25,C0011,Ola Cabs,West,Bengaluru,Transport,P004,Standing Desk,Furniture,16,28000.0,20,448000.0,INR,Delivered,SR08
SO1178,2024-01-25,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,15,58500.0,10,877500.0,INR,In Transit,SR08
SO1179,2024-01-26,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,6,12000.0,0,72000.0,INR,Delivered,SR06
SO1180,2024-01-26,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,14,58500.0,10,819000.0,INR,Delivered,SR05
SO1181,2024-01-26,C0004,Reliance Retail,South,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,16,7500.0,0,120000.0,INR,Delivered,SR10
SO1182,2024-01-26,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,10,49500.0,10,495000.0,INR,Delivered,SR07
SO1183,2024-01-26,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,19,85000.0,0,1615000.0,INR,Processing,SR08
SO1184,2024-01-26,C0014,Swiggy India,North,Bengaluru,Food-Tech,P005,Smartphone X12,Electronics,8,52000.0,20,416000.0,INR,Processing,SR04
SO1185,2024-01-26,C0011,Ola Cabs,West,Bengaluru,Transport,P004,Standing Desk,Furniture,20,31500.0,10,630000.0,INR,In Transit,SR03
SO1186,2024-01-26,C0011,Ola Cabs,West,Bengaluru,Transport,P002,Wireless Headphones,Electronics,2,7650.0,10,15300.0,INR,In Transit,SR01
SO1187,2024-01-27,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,3,19800.0,10,59400.0,INR,Delivered,SR07
SO1188,2024-01-27,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,5,28000.0,20,140000.0,INR,Processing,SR06
SO1189,2024-01-27,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,9,11400.0,5,102600.0,INR,Delivered,SR08
SO1190,2024-01-27,C0013,Nykaa Fashion,North,Mumbai,Retail,P005,Smartphone X12,Electronics,11,65000.0,0,715000.0,INR,Delivered,SR02
SO1191,2024-01-27,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,13,28000.0,20,364000.0,INR,Delivered,SR07
SO1192,2024-01-28,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,4,10200.0,15,40800.0,INR,Delivered,SR05
SO1193,2024-01-29,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,4,42750.0,5,171000.0,INR,Delivered,SR10
SO1194,2024-01-29,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,11,9600.0,20,105600.0,INR,Delivered,SR02
SO1195,2024-01-29,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,10,23800.0,15,238000.0,INR,Delivered,SR01
SO1196,2024-01-29,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P005,Smartphone X12,Electronics,16,65000.0,0,1040000.0,INR,Delivered,SR09
SO1197,2024-01-29,C0003,Wipro Solutions,East,Pune,Enterprise,P007,Mechanical Keyboard,Electronics,15,6750.0,10,101250.0,INR,In Transit,SR09
SO1198,2024-01-29,C0007,Mahindra Group,North,Mumbai,Manufacturing,P010,Conference Table,Furniture,5,46750.0,15,233750.0,INR,In Transit,SR08
SO1199,2024-01-29,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P007,Mechanical Keyboard,Electronics,9,7500.0,0,67500.0,INR,In Transit,SR04
SO1200,2024-01-29,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,8,25200.0,10,201600.0,INR,Delivered,SR06
SO1201,2024-01-29,C0009,Amazon India,North,Hyderabad,E-Commerce,P006,Tablet Air,Electronics,2,38250.0,15,76500.0,INR,Delivered,SR02
SO1202,2024-01-29,C0014,Swiggy India,North,Bengaluru,Food-Tech,P008,LED Monitor 27inch,Electronics,3,26600.0,5,79800.0,INR,Delivered,SR10
SO1203,2024-01-30,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P006,Tablet Air,Electronics,8,42750.0,5,342000.0,INR,In Transit,SR04
SO1204,2024-01-30,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,7,9600.0,20,67200.0,INR,Delivered,SR04
SO1205,2024-01-30,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,20,22000.0,0,440000.0,INR,Delivered,SR03
SO1206,2024-01-30,C0003,Wipro Solutions,East,Pune,Enterprise,P009,Filing Cabinet,Furniture,9,11400.0,5,102600.0,INR,Delivered,SR01
SO1207,2024-01-31,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P006,Tablet Air,Electronics,8,36000.0,20,288000.0,INR,Delivered,SR03
SO1208,2024-01-31,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,5,72250.0,15,361250.0,INR,Delivered,SR02
SO1209,2024-01-31,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,12,22400.0,20,268800.0,INR,Delivered,SR08
SO1210,2024-01-31,C0009,Amazon India,North,Hyderabad,E-Commerce,P004,Standing Desk,Furniture,20,35000.0,0,700000.0,INR,In Transit,SR09
SO1211,2024-01-31,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,1,28000.0,0,28000.0,INR,Cancelled,SR07
SO1212,2024-01-31,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,16,7225.0,15,115600.0,INR,Delivered,SR02
SO1213,2024-02-01,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P003,Office Chair Ergonomic,Furniture,3,20900.0,5,62700.0,INR,Delivered,SR10
SO1214,2024-02-01,C0009,Amazon India,North,Hyderabad,E-Commerce,P006,Tablet Air,Electronics,13,36000.0,20,468000.0,INR,Delivered,SR08
SO1215,2024-02-01,C0009,Amazon India,North,Hyderabad,E-Commerce,P010,Conference Table,Furniture,14,55000.0,0,770000.0,INR,In Transit,SR02
SO1216,2024-02-01,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,7,10200.0,15,71400.0,INR,Delivered,SR04
SO1217,2024-02-01,C0007,Mahindra Group,North,Mumbai,Manufacturing,P006,Tablet Air,Electronics,15,38250.0,15,573750.0,INR,Delivered,SR02
SO1218,2024-02-01,C0006,Tata Motors,South,Pune,Manufacturing,P007,Mechanical Keyboard,Electronics,11,6750.0,10,74250.0,INR,Delivered,SR03
SO1219,2024-02-01,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,3,28000.0,0,84000.0,INR,Processing,SR02
SO1220,2024-02-01,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,12,8075.0,5,96900.0,INR,Delivered,SR10
SO1221,2024-02-01,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,11,12000.0,0,132000.0,INR,Delivered,SR07
SO1222,2024-02-02,C0005,HDFC Bank,South,Mumbai,BFSI,P010,Conference Table,Furniture,10,49500.0,10,495000.0,INR,Delivered,SR09
SO1223,2024-02-02,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,16,20900.0,5,334400.0,INR,Processing,SR06
SO1224,2024-02-02,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,12,12000.0,0,144000.0,INR,In Transit,SR10
SO1225,2024-02-02,C0004,Reliance Retail,South,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,18,6000.0,20,108000.0,INR,Delivered,SR09
SO1226,2024-02-03,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,1,61750.0,5,61750.0,INR,Delivered,SR05
SO1227,2024-02-04,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,6,80750.0,5,484500.0,INR,Delivered,SR07
SO1228,2024-02-04,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,1,22000.0,0,22000.0,INR,In Transit,SR04
SO1229,2024-02-04,C0007,Mahindra Group,North,Mumbai,Manufacturing,P007,Mechanical Keyboard,Electronics,15,6750.0,10,101250.0,INR,Delivered,SR05
SO1230,2024-02-05,C0013,Nykaa Fashion,North,Mumbai,Retail,P010,Conference Table,Furniture,20,55000.0,0,1100000.0,INR,Processing,SR03
SO1231,2024-02-05,C0003,Wipro Solutions,East,Pune,Enterprise,P010,Conference Table,Furniture,2,55000.0,0,110000.0,INR,Delivered,SR07
SO1232,2024-02-05,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,15,46750.0,15,701250.0,INR,Delivered,SR09
SO1233,2024-02-05,C0002,TCS Technologies,North,Mumbai,Enterprise,P006,Tablet Air,Electronics,14,45000.0,0,630000.0,INR,Delivered,SR10
SO1234,2024-02-05,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,10,12000.0,0,120000.0,INR,Delivered,SR10
SO1235,2024-02-05,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P001,Laptop Pro 15,Electronics,7,76500.0,10,535500.0,INR,Processing,SR03
SO1236,2024-02-05,C0013,Nykaa Fashion,North,Mumbai,Retail,P005,Smartphone X12,Electronics,10,58500.0,10,585000.0,INR,Delivered,SR08
SO1237,2024-02-05,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,6,7125.0,5,42750.0,INR,Delivered,SR04
SO1238,2024-02-05,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,12,12000.0,0,144000.0,INR,Delivered,SR01
SO1239,2024-02-06,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P008,LED Monitor 27inch,Electronics,3,25200.0,10,75600.0,INR,Delivered,SR10
SO1240,2024-02-06,C0007,Mahindra Group,North,Mumbai,Manufacturing,P007,Mechanical Keyboard,Electronics,10,7500.0,0,75000.0,INR,Delivered,SR06
SO1241,2024-02-06,C0003,Wipro Solutions,East,Pune,Enterprise,P010,Conference Table,Furniture,15,49500.0,10,742500.0,INR,Delivered,SR02
SO1242,2024-02-06,C0004,Reliance Retail,South,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,19,6375.0,15,121125.0,INR,Delivered,SR07
SO1243,2024-02-06,C0014,Swiggy India,North,Bengaluru,Food-Tech,P005,Smartphone X12,Electronics,11,61750.0,5,679250.0,INR,Delivered,SR03
SO1244,2024-02-06,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,4,9600.0,20,38400.0,INR,Delivered,SR06
SO1245,2024-02-06,C0006,Tata Motors,South,Pune,Manufacturing,P003,Office Chair Ergonomic,Furniture,8,22000.0,0,176000.0,INR,Delivered,SR04
SO1246,2024-02-06,C0003,Wipro Solutions,East,Pune,Enterprise,P010,Conference Table,Furniture,5,55000.0,0,275000.0,INR,Delivered,SR08
SO1247,2024-02-06,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,19,46750.0,15,888250.0,INR,In Transit,SR10
SO1248,2024-02-06,C0011,Ola Cabs,West,Bengaluru,Transport,P010,Conference Table,Furniture,11,49500.0,10,544500.0,INR,Delivered,SR02
SO1249,2024-02-07,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P005,Smartphone X12,Electronics,9,52000.0,20,468000.0,INR,Delivered,SR09
SO1250,2024-02-07,C0002,TCS Technologies,North,Mumbai,Enterprise,P005,Smartphone X12,Electronics,15,55250.0,15,828750.0,INR,Delivered,SR06
SO1251,2024-02-07,C0014,Swiggy India,North,Bengaluru,Food-Tech,P005,Smartphone X12,Electronics,3,65000.0,0,195000.0,INR,Delivered,SR09
SO1252,2024-02-07,C0007,Mahindra Group,North,Mumbai,Manufacturing,P008,LED Monitor 27inch,Electronics,19,22400.0,20,425600.0,INR,Cancelled,SR01
SO1253,2024-02-07,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,7,49500.0,10,346500.0,INR,Delivered,SR09
SO1254,2024-02-07,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,15,85000.0,0,1275000.0,INR,Processing,SR06
SO1255,2024-02-07,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,17,8075.0,5,137275.0,INR,Delivered,SR08
SO1256,2024-02-07,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,17,9600.0,20,163200.0,INR,Delivered,SR06
SO1257,2024-02-07,C0015,Paytm Services,South,Noida,FinTech,P005,Smartphone X12,Electronics,13,55250.0,15,718250.0,INR,In Transit,SR10
SO1258,2024-02-07,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P006,Tablet Air,Electronics,3,40500.0,10,121500.0,INR,Delivered,SR07
SO1259,2024-02-07,C0005,HDFC Bank,South,Mumbai,BFSI,P005,Smartphone X12,Electronics,20,61750.0,5,1235000.0,INR,Delivered,SR10
SO1260,2024-02-08,C0015,Paytm Services,South,Noida,FinTech,P006,Tablet Air,Electronics,10,38250.0,15,382500.0,INR,Delivered,SR02
SO1261,2024-02-08,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,13,10800.0,10,140400.0,INR,Processing,SR09
SO1262,2024-02-08,C0002,TCS Technologies,North,Mumbai,Enterprise,P007,Mechanical Keyboard,Electronics,17,6750.0,10,114750.0,INR,Delivered,SR05
SO1263,2024-02-08,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,11,29750.0,15,327250.0,INR,Delivered,SR03
SO1264,2024-02-08,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,10,8500.0,0,85000.0,INR,Delivered,SR09
SO1265,2024-02-08,C0014,Swiggy India,North,Bengaluru,Food-Tech,P009,Filing Cabinet,Furniture,2,10800.0,10,21600.0,INR,Processing,SR10
SO1266,2024-02-09,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P007,Mechanical Keyboard,Electronics,5,7125.0,5,35625.0,INR,Delivered,SR10
SO1267,2024-02-09,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,15,22000.0,0,330000.0,INR,Delivered,SR04
SO1268,2024-02-09,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,10,46750.0,15,467500.0,INR,Delivered,SR04
SO1269,2024-02-09,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,7,25200.0,10,176400.0,INR,In Transit,SR10
SO1270,2024-02-09,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,10,23800.0,15,238000.0,INR,Delivered,SR07
SO1271,2024-02-09,C0003,Wipro Solutions,East,Pune,Enterprise,P004,Standing Desk,Furniture,20,33250.0,5,665000.0,INR,Processing,SR01
SO1272,2024-02-10,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,18,45000.0,0,810000.0,INR,In Transit,SR09
SO1273,2024-02-10,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,10,8500.0,0,85000.0,INR,In Transit,SR05
SO1274,2024-02-10,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,5,10200.0,15,51000.0,INR,Delivered,SR04
SO1275,2024-02-10,C0014,Swiggy India,North,Bengaluru,Food-Tech,P008,LED Monitor 27inch,Electronics,12,28000.0,0,336000.0,INR,Delivered,SR07
SO1276,2024-02-11,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,13,35000.0,0,455000.0,INR,Delivered,SR01
SO1277,2024-02-11,C0006,Tata Motors,South,Pune,Manufacturing,P002,Wireless Headphones,Electronics,11,8075.0,5,88825.0,INR,Delivered,SR05
SO1278,2024-02-11,C0015,Paytm Services,South,Noida,FinTech,P008,LED Monitor 27inch,Electronics,5,23800.0,15,119000.0,INR,Delivered,SR01
SO1279,2024-02-11,C0015,Paytm Services,South,Noida,FinTech,P002,Wireless Headphones,Electronics,1,7650.0,10,7650.0,INR,Delivered,SR03
SO1280,2024-02-11,C0009,Amazon India,North,Hyderabad,E-Commerce,P010,Conference Table,Furniture,17,46750.0,15,794750.0,INR,Delivered,SR05
SO1281,2024-02-12,C0005,HDFC Bank,South,Mumbai,BFSI,P002,Wireless Headphones,Electronics,2,8075.0,5,16150.0,INR,Delivered,SR10
SO1282,2024-02-12,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,4,7225.0,15,28900.0,INR,Delivered,SR01
SO1283,2024-02-12,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,19,11400.0,5,216600.0,INR,In Transit,SR05
SO1284,2024-02-12,C0007,Mahindra Group,North,Mumbai,Manufacturing,P001,Laptop Pro 15,Electronics,20,76500.0,10,1530000.0,INR,Delivered,SR07
SO1285,2024-02-12,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,17,7650.0,10,130050.0,INR,Delivered,SR09
SO1286,2024-02-12,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,17,9600.0,20,163200.0,INR,Delivered,SR08
SO1287,2024-02-12,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P007,Mechanical Keyboard,Electronics,12,6750.0,10,81000.0,INR,In Transit,SR06
SO1288,2024-02-13,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,4,28000.0,20,112000.0,INR,In Transit,SR06
SO1289,2024-02-13,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,12,68000.0,20,816000.0,INR,Delivered,SR03
SO1290,2024-02-13,C0014,Swiggy India,North,Bengaluru,Food-Tech,P008,LED Monitor 27inch,Electronics,16,26600.0,5,425600.0,INR,Processing,SR02
SO1291,2024-02-13,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,2,25200.0,10,50400.0,INR,Delivered,SR04
SO1292,2024-02-13,C0015,Paytm Services,South,Noida,FinTech,P001,Laptop Pro 15,Electronics,11,76500.0,10,841500.0,INR,Delivered,SR09
SO1293,2024-02-14,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,7,76500.0,10,535500.0,INR,Delivered,SR01
SO1294,2024-02-14,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,9,45000.0,0,405000.0,INR,In Transit,SR07
SO1295,2024-02-14,C0015,Paytm Services,South,Noida,FinTech,P007,Mechanical Keyboard,Electronics,15,6375.0,15,95625.0,INR,Delivered,SR03
SO1296,2024-02-14,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,12,22400.0,20,268800.0,INR,Delivered,SR02
SO1297,2024-02-14,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,3,6375.0,15,19125.0,INR,Delivered,SR03
SO1298,2024-02-14,C0009,Amazon India,North,Hyderabad,E-Commerce,P005,Smartphone X12,Electronics,11,65000.0,0,715000.0,INR,Delivered,SR05
SO1299,2024-02-14,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,20,23800.0,15,476000.0,INR,Delivered,SR08
SO1300,2024-02-14,C0006,Tata Motors,South,Pune,Manufacturing,P008,LED Monitor 27inch,Electronics,2,25200.0,10,50400.0,INR,Delivered,SR07
SO1301,2024-02-14,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,3,72250.0,15,216750.0,INR,Delivered,SR03
SO1302,2024-02-14,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P003,Office Chair Ergonomic,Furniture,20,18700.0,15,374000.0,INR,Delivered,SR02
SO1303,2024-02-14,C0004,Reliance Retail,South,Mumbai,Retail,P006,Tablet Air,Electronics,12,38250.0,15,459000.0,INR,Processing,SR01
SO1304,2024-02-15,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,12,25200.0,10,302400.0,INR,Delivered,SR02
SO1305,2024-02-15,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P003,Office Chair Ergonomic,Furniture,17,19800.0,10,336600.0,INR,Delivered,SR05
SO1306,2024-02-15,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,1,8075.0,5,8075.0,INR,Delivered,SR07
SO1307,2024-02-15,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,4,10800.0,10,43200.0,INR,In Transit,SR08
SO1308,2024-02-15,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,10,46750.0,15,467500.0,INR,Delivered,SR03
SO1309,2024-02-15,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,Processing,SR08
SO1310,2024-02-16,C0013,Nykaa Fashion,North,Mumbai,Retail,P006,Tablet Air,Electronics,12,45000.0,0,540000.0,INR,Delivered,SR05
SO1311,2024-02-16,C0015,Paytm Services,South,Noida,FinTech,P005,Smartphone X12,Electronics,6,61750.0,5,370500.0,INR,In Transit,SR09
SO1312,2024-02-16,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,7,8075.0,5,56525.0,INR,Delivered,SR08
SO1313,2024-02-16,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P006,Tablet Air,Electronics,18,36000.0,20,648000.0,INR,Delivered,SR09
SO1314,2024-02-16,C0003,Wipro Solutions,East,Pune,Enterprise,P010,Conference Table,Furniture,3,55000.0,0,165000.0,INR,Delivered,SR08
SO1315,2024-02-17,C0007,Mahindra Group,North,Mumbai,Manufacturing,P007,Mechanical Keyboard,Electronics,19,7500.0,0,142500.0,INR,Delivered,SR06
SO1316,2024-02-17,C0011,Ola Cabs,West,Bengaluru,Transport,P002,Wireless Headphones,Electronics,15,7225.0,15,108375.0,INR,In Transit,SR06
SO1317,2024-02-17,C0003,Wipro Solutions,East,Pune,Enterprise,P009,Filing Cabinet,Furniture,19,11400.0,5,216600.0,INR,In Transit,SR03
SO1318,2024-02-17,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,2,12000.0,0,24000.0,INR,Delivered,SR05
SO1319,2024-02-17,C0003,Wipro Solutions,East,Pune,Enterprise,P003,Office Chair Ergonomic,Furniture,11,20900.0,5,229900.0,INR,Delivered,SR09
SO1320,2024-02-18,C0014,Swiggy India,North,Bengaluru,Food-Tech,P002,Wireless Headphones,Electronics,9,8075.0,5,72675.0,INR,Delivered,SR09
SO1321,2024-02-18,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,10,17600.0,20,176000.0,INR,Delivered,SR09
SO1322,2024-02-18,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,19,17600.0,20,334400.0,INR,Delivered,SR10
SO1323,2024-02-19,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,2,55000.0,0,110000.0,INR,Delivered,SR10
SO1324,2024-02-19,C0005,HDFC Bank,South,Mumbai,BFSI,P004,Standing Desk,Furniture,19,29750.0,15,565250.0,INR,Delivered,SR01
SO1325,2024-02-19,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,10,10800.0,10,108000.0,INR,Delivered,SR07
SO1326,2024-02-19,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,3,28000.0,0,84000.0,INR,Delivered,SR07
SO1327,2024-02-19,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,7,25200.0,10,176400.0,INR,Delivered,SR06
SO1328,2024-02-19,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,12,38250.0,15,459000.0,INR,Delivered,SR06
SO1329,2024-02-19,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,4,10800.0,10,43200.0,INR,Delivered,SR02
SO1330,2024-02-19,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,8,26600.0,5,212800.0,INR,Delivered,SR05
